churned,id,customer_code,co_name,total_spend,week_minus_4,week_minus_3,week_minus_2,last_week,4-3_delta,3-2_delta,2-1_delta
0,974,1779,Fitzpatrick Inc,28216.68,1.52,0.27,1.56,1.05,-1.25,1.29,-0.51
0,975,2631,Becker Ltd,70754.35,0.74,2.48,1.49,0.22,1.74,-0.99,-1.27
0,976,2924,Hart Johnson and Rosario,40508.81,0.25,2.13,0.52,1.98,1.88,-1.61,1.46
0,977,2815,Ramirez Boone and Wilson,19180.66,2.36,1.79,0.86,1.91,-0.57,-0.93,1.05
0,978,2464,Hahn-Peterson,66097.15,1.99,1.58,1.12,2.46,-0.41,-0.46,1.34
0,979,2731,Spears PLC,71449.31,0.54,0.73,0.13,1.14,0.19,-0.6,1.01
0,980,1942,Yoder-Garrett,4385.23,0.92,1.38,1.78,1.33,0.46,0.4,-0.45
0,981,2429,Coleman Gomez and Anderson,79508.3,1.67,1.67,2,1.93,0,0.33,-0.07
0,982,2583,Padilla Ritter and Edwards,40558.4,0.1,1.12,1.84,0.84,1.02,0.72,-1
0,983,1188,Larson-Tyler,57148.7,0.24,1.55,1.73,0.86,1.31,0.18,-0.87
0,984,34,Rios and Sons,38680.76,1.44,1.46,1.23,2.25,0.02,-0.23,1.02
0,985,427,Guerrero Inc,45284.45,1.08,0.37,1.83,1.62,-0.71,1.46,-0.21
1,986,227,Murphy Garza and Lee,77166.79,1.91,0.14,0.62,2.02,-1.77,0.48,1.4
0,987,1391,Butler Garcia and Cooper,2683.79,1.1,1.06,1.15,0.64,-0.04,0.09,-0.51
0,988,858,Gregory Roy and Floyd,13469.09,0.9,0.27,1.56,0.87,-0.63,1.29,-0.69
0,989,2834,Morales Fitzgerald and Collins,64200.82,1.22,0.32,1.65,2.01,-0.9,1.33,0.36
0,990,814,Sanchez-Chavez,8129.92,0.42,0.12,1.95,1.21,-0.3,1.83,-0.74
0,991,1983,Mcdaniel Diaz and Vaughan,46223.1,0.69,1.88,0.46,1.38,1.19,-1.42,0.92
0,992,2031,Cortez Ltd,24395.88,1.99,0.92,2.27,0.51,-1.07,1.35,-1.76
0,993,1329,Brown Johnson and Wilkins,44177.72,0.92,0.77,0.68,0.92,-0.15,-0.09,0.24
0,994,1964,Barajas-Ho,20127.28,0.55,1.38,2.02,0.33,0.83,0.64,-1.69
0,995,864,Hoffman Bell and Vaughn,46197.21,0.41,0.59,0.58,0.32,0.18,-0.01,-0.26
0,996,1073,Simmons Nguyen and Trujillo,44718.25,1.58,2.39,0.36,0.66,0.81,-2.03,0.3
0,997,2118,Little and Sons,18313.82,1.33,1.57,1.28,0.67,0.24,-0.29,-0.61
0,998,1248,Duke LLC,4970.22,0.33,2.23,1.67,2.33,1.9,-0.56,0.66
0,999,1689,Henry Taylor and Long,31064.54,0.33,1.55,1.98,0.77,1.22,0.43,-1.21
0,1000,455,Smith-Robinson,46720.45,2.5,1.37,0.72,2.39,-1.13,-0.65,1.67
0,1001,1709,Thompson-Bell,46601.09,0.09,1.28,1.37,1.32,1.19,0.09,-0.05
0,1002,1980,Murray Hebert and Thomas,59079.43,1.8,1.77,1.57,0,-0.03,-0.2,-1.57
1,1003,2535,Cooper and Sons,50826.46,2.48,2.16,0.13,2.44,-0.32,-2.03,2.31
0,1004,2468,Rivera and Sons,67172.43,1.15,0.15,1.05,0.53,-1,0.9,-0.52
0,1005,1886,Jimenez-Cruz,63107.61,1.34,1.46,2.25,0.98,0.12,0.79,-1.27
0,1006,2080,Cohen Inc,8202.06,1.9,0.99,0.69,0.92,-0.91,-0.3,0.23
0,1007,1361,Austin-Weaver,63181.27,1.05,2.17,0.17,2.47,1.12,-2,2.3
0,1008,1883,Ballard Long and Williams,1893.07,1.17,0.87,1.39,0.49,-0.3,0.52,-0.9
0,1009,2362,Weaver-Johnson,3932.93,2.03,2.04,1.1,0.71,0.01,-0.94,-0.39
0,1010,451,Goodman Meyer and Baker,32305.05,0.94,0.59,1.64,0.05,-0.35,1.05,-1.59
0,1011,1655,Wells-Clayton,49254.59,2.46,1.62,1.03,0.09,-0.84,-0.59,-0.94
0,1012,2810,Ayala-Molina,61710.45,1.2,0.9,2.4,1.35,-0.3,1.5,-1.05
0,1013,1318,Vega Baldwin and Hawkins,42517.74,0.91,0.02,0.42,0.22,-0.89,0.4,-0.2
0,1014,569,Wilson Carter and Estrada,55489.08,2.24,0.65,1.6,0.72,-1.59,0.95,-0.88
0,1015,82,Brown Scott and Chambers,36694.59,1.19,1.39,1.93,2.21,0.2,0.54,0.28
0,1016,1105,Bowman-Peck,58559.33,0.22,1.36,0.39,2.17,1.14,-0.97,1.78
0,1017,1775,Harris PLC,51396.71,2.22,2.13,1.33,1.26,-0.09,-0.8,-0.07
0,1018,2513,Jensen-Coleman,31514.02,0.68,0.82,1.54,1.39,0.14,0.72,-0.15
0,1019,1912,Harper-Henson,30333.16,1.36,0.43,1.46,0.57,-0.93,1.03,-0.89
0,1020,911,Hull and Sons,74027.36,1.81,0.37,0.24,2.12,-1.44,-0.13,1.88
0,1021,1697,Brown Martin and Villegas,25664.58,1.8,0.17,2.4,0.15,-1.63,2.23,-2.25
1,1022,123,Cuevas James and Larson,10381.88,2.29,0.65,0.16,1.49,-1.64,-0.49,1.33
0,1023,1271,Hendricks Inc,26857.14,2.3,0.52,2.43,1.12,-1.78,1.91,-1.31
0,1024,1245,Wright-Potter,33335.6,0.98,0.58,1.97,0.59,-0.4,1.39,-1.38
0,1025,320,Miller LLC,61076.82,0.58,0.47,2.28,1.91,-0.11,1.81,-0.37
0,1026,2554,Leblanc Group,45206.58,1.56,0.79,0.68,1.23,-0.77,-0.11,0.55
0,1027,770,James-Mata,56690.32,0.91,1.67,0.32,1.74,0.76,-1.35,1.42
0,1028,2343,Jackson Davis and Cowan,17165.49,0.43,2.14,0.24,2.42,1.71,-1.9,2.18
0,1029,1103,Morales-Ramos,69902.79,0.48,0.14,1.64,1.78,-0.34,1.5,0.14
0,1030,1069,Mcmillan-Ware,56622.72,1.05,0.77,2.38,1.85,-0.28,1.61,-0.53
0,1031,464,Williams PLC,46356.52,1.31,1.57,1.47,0.36,0.26,-0.1,-1.11
0,1032,950,Palmer-Hickman,48090.34,0.87,1.91,1.45,1.68,1.04,-0.46,0.23
0,1033,338,Singleton and Sons,68095.82,1.99,1.99,2.17,0.87,0,0.18,-1.3
0,1034,1901,Thomas-Nielsen,18854.64,0.4,0.82,1.7,1.38,0.42,0.88,-0.32
0,1035,1578,Stevenson-Alexander,23101.52,1.25,0.17,2.03,0,-1.08,1.86,-2.03
0,1036,1120,Fisher-Nelson,48825.26,0.31,1.76,2.32,0.56,1.45,0.56,-1.76
0,1037,2775,Hill Bell and Maxwell,52354.55,1.91,0.38,1.74,2.32,-1.53,1.36,0.58
0,1038,1397,George Group,34837.95,0.69,1.4,1.01,2.01,0.71,-0.39,1
0,1039,2458,Wilson LLC,56474.76,0.66,1.26,0.8,1.55,0.6,-0.46,0.75
0,1040,1208,Brown Garcia and Mendoza,10607.43,0.04,2.06,1.01,1.76,2.02,-1.05,0.75
0,1041,1167,Smith and Sons,28707.41,1.11,0.54,2.19,0.98,-0.57,1.65,-1.21
0,1042,1129,Holmes Group,27601.36,2.43,2.48,0.44,0.68,0.05,-2.04,0.24
0,1043,2632,Christian-Phillips,51125.92,1.64,2.14,2.44,1.73,0.5,0.3,-0.71
1,1044,1999,Gregory Odonnell and Richard,64053.41,0.91,0.24,0.13,1.37,-0.67,-0.11,1.24
0,1045,953,Turner-Phillips,62152.88,1.41,2.34,1.19,1.31,0.93,-1.15,0.12
0,1046,178,Quinn Harmon and Hernandez,25664.38,0.97,2.03,0.88,2.19,1.06,-1.15,1.31
0,1047,1027,Reed Schneider and Young,11366.36,0.01,0.54,1.93,1.36,0.53,1.39,-0.57
0,1048,149,Meyers-Jordan,36106.91,0.23,0.3,0.93,0.46,0.07,0.63,-0.47
0,1049,2860,Townsend-Ferguson,47071.99,0.25,2.41,2.3,1.6,2.16,-0.11,-0.7
0,1050,2153,Doyle Ltd,10240.92,1.44,1.37,2.14,0.88,-0.07,0.77,-1.26
0,1051,1802,Johnson PLC,59589.44,1.99,2,1.58,0.9,0.01,-0.42,-0.68
0,1052,1177,Adams-Smith,71718.26,0.61,0.48,0.12,0.19,-0.13,-0.36,0.07
0,1053,1729,Matthews LLC,10818.52,0.82,1.35,2.12,1.52,0.53,0.77,-0.6
0,1054,1560,Fernandez PLC,1928.15,0.68,0.93,1.43,2.2,0.25,0.5,0.77
0,1055,667,Rodriguez-Martinez,47920.09,1.85,1.89,0.93,0.29,0.04,-0.96,-0.64
0,1056,875,Thompson-Griffin,37550.27,1.86,1.44,1.75,1.53,-0.42,0.31,-0.22
0,1057,1920,Price Group,7791.39,0.64,0.92,0.16,1.3,0.28,-0.76,1.14
0,1058,1811,Robinson-Love,38321.48,1.93,1.5,1.33,1.67,-0.43,-0.17,0.34
0,1059,1847,Torres-Williams,47598.51,2.2,0.73,1.26,0.1,-1.47,0.53,-1.16
0,1060,1116,Clark-Kennedy,9963.82,1.17,0.77,1.21,1.41,-0.4,0.44,0.2
0,1061,2938,Schneider Maldonado and Perez,5884.74,1.49,1.32,0.66,0.24,-0.17,-0.66,-0.42
0,1062,1369,Garcia Bonilla and Burke,66623.8,0.91,0.78,0.34,0.89,-0.13,-0.44,0.55
0,1063,1940,Smith Group,42445.7,1.79,0.56,2.37,1.7,-1.23,1.81,-0.67
0,1064,1539,Knight Group,27443.66,0.24,0.47,0.97,0.17,0.23,0.5,-0.8
1,1065,2278,Mccullough Ltd,23160.25,0.71,1.96,0.17,0.78,1.25,-1.79,0.61
0,1066,2683,Rodriguez and Sons,13686.37,0.59,2.44,1.87,0.99,1.85,-0.57,-0.88
0,1067,494,Cooper Underwood and Golden,61442.19,0.26,1.92,2.33,1.21,1.66,0.41,-1.12
0,1068,2246,Hall Inc,37719.97,1.49,2.43,0.65,2.5,0.94,-1.78,1.85
0,1069,540,Jimenez-Moore,40413.6,2.43,1.85,1.94,0.57,-0.58,0.09,-1.37
0,1070,1342,Hill Holland and Townsend,68229.88,0.08,1.58,1.49,1.75,1.5,-0.09,0.26
0,1071,310,Robles Fuller and Rasmussen,77398.39,2.39,2.21,2.17,2.25,-0.18,-0.04,0.08
1,1072,2534,Vazquez Wilson and Hale,15553.3,2.21,0.02,0.37,2.41,-2.19,0.35,2.04
0,1073,2221,Rodriguez Inc,58488.44,0.55,1.93,1.79,1.75,1.38,-0.14,-0.04
0,1074,176,Cook-Bolton,72597.21,1.07,1.84,1.69,0.37,0.77,-0.15,-1.32
0,1075,442,Chen LLC,69812.03,0.93,2.05,1.53,0.37,1.12,-0.52,-1.16
0,1076,1690,Wu Barron and Hernandez,71212.45,0.88,2.47,2.32,0.64,1.59,-0.15,-1.68
0,1077,563,Park-Stewart,33167.8,0.95,0.23,1.52,2.13,-0.72,1.29,0.61
0,1078,100,Herring Lara and Butler,11375.82,0.6,0.39,2.08,0.03,-0.21,1.69,-2.05
0,1079,2136,Zhang Reid and Watson,67197.94,0.72,0.31,0.97,0.67,-0.41,0.66,-0.3
0,1080,1819,Stephenson-Sloan,40941.44,2.36,1.89,0.1,0.62,-0.47,-1.79,0.52
0,1081,1381,Ramos and Sons,58665.83,1.29,2.14,1.54,2.12,0.85,-0.6,0.58
0,1082,681,Washington and Sons,23876.49,1.9,0.76,1.67,0.72,-1.14,0.91,-0.95
0,1083,1612,Costa Mitchell and Miller,7377.91,2.36,0.58,1.73,1.77,-1.78,1.15,0.04
0,1084,2035,Ramirez-Waller,60401.62,1.72,2.39,0.06,1.29,0.67,-2.33,1.23
1,1085,1022,Wilkinson-Allen,60233.09,0.69,0.18,0.3,2.09,-0.51,0.12,1.79
0,1086,1513,Jones-Hernandez,18689.18,1.43,1.96,0.61,1.66,0.53,-1.35,1.05
0,1087,1956,Munoz Group,49895.4,1.57,2.12,0.89,0.09,0.55,-1.23,-0.8
0,1088,1585,Johnson LLC,39443.25,2.46,2.31,1.63,1.44,-0.15,-0.68,-0.19
0,1089,809,Shaw-Koch,14624.09,1.97,1.5,1.97,2.07,-0.47,0.47,0.1
0,1090,484,Smith Mclaughlin and Dawson,48364.54,1.57,1.34,2.32,1.55,-0.23,0.98,-0.77
0,1091,1235,Coleman Robinson and Vaughn,38686.85,1.41,1.53,2.22,1.56,0.12,0.69,-0.66
0,1092,2239,Ellis-Wright,70673.57,2.35,1.06,0.26,1.79,-1.29,-0.8,1.53
0,1093,1097,Singh-Phillips,39233.88,1.62,1.54,0.44,0.39,-0.08,-1.1,-0.05
0,1094,2928,Williams Mills and Farrell,30956.25,1.66,0.53,0.98,0.57,-1.13,0.45,-0.41
0,1095,1801,Harrison-Nelson,6895.52,1.83,0.04,1.57,1.82,-1.79,1.53,0.25
0,1096,1596,Hernandez-Williams,54270.95,0.05,1.79,1.11,0.63,1.74,-0.68,-0.48
0,1097,1045,Fox Ltd,4290.93,1.83,1.56,1.94,0.35,-0.27,0.38,-1.59
0,1098,179,West-Hudson,67994.26,1.86,0.77,1.7,1.79,-1.09,0.93,0.09
0,1099,375,Garcia-Garcia,73704.41,1.64,2.32,0.98,1.86,0.68,-1.34,0.88
1,1100,2494,Allen Ltd,52122.61,1.41,0.1,0.94,1.97,-1.31,0.84,1.03
0,1101,1835,Lee-Martin,63028.19,0.48,0.26,1.48,2.45,-0.22,1.22,0.97
0,1102,1016,Moore-Jones,42006.77,2.02,1.82,0.94,2.42,-0.2,-0.88,1.48
0,1103,1986,Thompson Gonzalez and Turner,72467.72,1.76,0.54,1.2,1.17,-1.22,0.66,-0.03
0,1104,2467,Collins-Kramer,49630.92,0.45,0.02,0.53,0.59,-0.43,0.51,0.06
0,1105,465,Coleman Martinez and Oliver,63213.02,2.46,1.82,2.1,1.87,-0.64,0.28,-0.23
0,1106,794,West Anthony and Perez,21824.98,1.71,0.86,1.57,0.67,-0.85,0.71,-0.9
0,1107,1716,Berg-Garrett,38867.45,0.11,1.37,1.33,2.4,1.26,-0.04,1.07
0,1108,2253,Larsen LLC,2932.47,2.04,1.07,0.26,2.21,-0.97,-0.81,1.95
0,1109,568,Palmer-Hooper,78187.34,0.39,1.54,0.65,0.48,1.15,-0.89,-0.17
0,1110,1283,Callahan LLC,72822.86,0.03,1.95,2.21,0.73,1.92,0.26,-1.48
0,1111,1505,Austin Wright and Daugherty,71275.67,0.99,1.38,0.04,1,0.39,-1.34,0.96
1,1112,1221,Thompson-Glass,44074.1,2.44,2,0.1,0.91,-0.44,-1.9,0.81
0,1113,565,Davis Singleton and Moran,60408.85,1.14,1.48,1.59,0.43,0.34,0.11,-1.16
0,1114,2447,Singh Dyer and Campbell,69662.41,2.45,0.23,1.69,0.01,-2.22,1.46,-1.68
0,1115,2182,Duffy-Roberson,14995.7,1.34,0.89,1.83,0.25,-0.45,0.94,-1.58
0,1116,866,Hayes PLC,12818.98,1.93,2.08,2.18,2.23,0.15,0.1,0.05
0,1117,145,Hughes Ltd,76773.8,2.14,1.19,1.83,2.41,-0.95,0.64,0.58
1,1118,777,Thomas Oneill and Harris,34230.31,2.2,0.19,1.09,1.77,-2.01,0.9,0.68
0,1119,2024,Hunt Inc,49244.56,0.32,2.43,1.08,2.41,2.11,-1.35,1.33
0,1120,481,Smith Ltd,22221.2,1.38,2.02,1.68,1.81,0.64,-0.34,0.13
0,1121,1509,Reeves-Graham,55166.21,1.29,0.87,2.45,0.21,-0.42,1.58,-2.24
0,1122,1981,Russo-Schultz,64909.86,1.93,0.42,1.86,0.76,-1.51,1.44,-1.1
0,1123,1442,Reed Robles and Mcdonald,41575.53,0.39,2.37,2.4,1.51,1.98,0.03,-0.89
0,1124,1807,Jones Ltd,40725.43,0.98,0.75,2.06,0.33,-0.23,1.31,-1.73
0,1125,2344,Welch Stanton and Irwin,32014.95,0.36,0.06,0.49,2.29,-0.3,0.43,1.8
0,1126,1447,Jacobs-Larson,10911.28,0.63,1.88,2.27,1.08,1.25,0.39,-1.19
0,1127,507,Smith Inc,57935.7,1.84,1.31,1.44,2.35,-0.53,0.13,0.91
0,1128,448,Smith Sanchez and Schmidt,79697.7,2.34,0.73,1.13,0.68,-1.61,0.4,-0.45
0,1129,693,Roberts Lewis and Bennett,11959.53,2.24,0.6,0.48,1.42,-1.64,-0.12,0.94
0,1130,1362,Ortiz Clark and Riddle,56823.04,2.23,0.61,1.7,0.72,-1.62,1.09,-0.98
1,1131,2596,Taylor-Baird,14684.89,2.35,0.12,1.3,1.22,-2.23,1.18,-0.08
0,1132,1863,Ortega Ltd,32581,2.24,1.59,2.48,1.71,-0.65,0.89,-0.77
0,1133,64,Salazar LLC,29895.27,1.65,2.01,0.68,1.35,0.36,-1.33,0.67
0,1134,596,Carrillo Caldwell and Fitzgerald,33028.64,0.25,0.27,1.05,0.16,0.02,0.78,-0.89
1,1135,941,Blake-Martinez,33857.64,1.07,0.03,1.68,0.65,-1.04,1.65,-1.03
0,1136,1456,White Reilly and Campbell,62169.22,1.84,1.48,1.22,1.01,-0.36,-0.26,-0.21
0,1137,2994,Montgomery Robinson and Calhoun,3717.44,2.07,2.21,1.21,1.62,0.14,-1,0.41
0,1138,578,Smith Torres and Perez,49754.13,1.37,0.37,1.26,2.32,-1,0.89,1.06
0,1139,783,Mcclure PLC,1258.62,0.65,2.22,1.12,2.44,1.57,-1.1,1.32
0,1140,1936,Torres-Roberts,15622.58,0.13,2.04,1.89,1.43,1.91,-0.15,-0.46
0,1141,776,Martin-Jackson,77131.19,0.72,1.35,2.06,1.97,0.63,0.71,-0.09
0,1142,2862,Sanders Frost and Jordan,69945.04,0.59,2.41,0.11,1.53,1.82,-2.3,1.42
0,1143,287,Cunningham Inc,23797.31,0.12,0.64,2.44,0.41,0.52,1.8,-2.03
0,1144,2783,Young-Griffith,2874.65,0.58,2.31,2.41,0.22,1.73,0.1,-2.19
0,1145,547,Johnson Jackson and Cook,49717.58,2.26,2.09,2.3,0.79,-0.17,0.21,-1.51
0,1146,2298,Wade Davis and Bond,34477.85,1.33,2.47,0.81,1.95,1.14,-1.66,1.14
0,1147,1574,Adams PLC,22405.44,2.07,0.63,1.5,1.13,-1.44,0.87,-0.37
0,1148,2925,Taylor-Ferguson,40457.36,2.49,1.06,0.59,1.19,-1.43,-0.47,0.6
0,1149,1998,Martinez Ltd,68028.5,0.87,1.79,1.43,0.38,0.92,-0.36,-1.05
0,1150,483,Schmitt-Torres,65191.12,1.33,0.05,1.45,0.3,-1.28,1.4,-1.15
0,1151,1366,Sullivan Guzman and Gonzales,72614.8,2.31,1.17,0.54,0.37,-1.14,-0.63,-0.17
0,1152,2227,Weaver Burton and Becker,22527.12,1.32,1.25,0.47,0.77,-0.07,-0.78,0.3
0,1153,1577,Ballard-Holland,55252.23,1.68,0.97,0.02,0.25,-0.71,-0.95,0.23
0,1154,803,Hall and Sons,63938.79,0.55,0.01,1.31,1.01,-0.54,1.3,-0.3
0,1155,580,Gordon Group,69995.42,0.9,0.34,2.49,2.24,-0.56,2.15,-0.25
0,1156,1502,Thomas PLC,77945.78,0.27,0.43,1.9,1.73,0.16,1.47,-0.17
0,1157,1632,Mcdonald LLC,59157.56,1.16,1.82,0.61,1.94,0.66,-1.21,1.33
1,1158,1480,Buchanan PLC,75682.55,1.01,0.02,0.75,0.69,-0.99,0.73,-0.06
0,1159,2401,Johnson-Johnson,15814.62,2.18,2.26,1.92,1.14,0.08,-0.34,-0.78
0,1160,2681,Weaver Crawford and Jenkins,34574.22,0.68,0.8,0.91,1.69,0.12,0.11,0.78
0,1161,23,Soto PLC,62950.57,2.34,0.23,1.75,0.52,-2.11,1.52,-1.23
0,1162,2562,Nguyen and Sons,50993.37,2.21,1.36,2.46,2.05,-0.85,1.1,-0.41
0,1163,15,Navarro Curtis and Murray,29941.86,0.81,0.88,0.46,2.11,0.07,-0.42,1.65
0,1164,2629,Bryant Baker and Jones,57534.14,0.81,0.27,0.87,0.93,-0.54,0.6,0.06
0,1165,2199,King Bender and Burgess,58327.67,1.68,2.42,1.43,1.97,0.74,-0.99,0.54
0,1166,2491,Boone-Caldwell,71595.75,1.17,1.13,0.29,2.49,-0.04,-0.84,2.2
0,1167,2748,Williams-Garrett,61839.44,0.1,2.4,0.66,1.5,2.3,-1.74,0.84
0,1168,2039,Smith-Boyd,36012.69,0.71,1.75,1.47,0.8,1.04,-0.28,-0.67
0,1169,1296,Thompson-Fleming,56720.01,1.12,2.14,1.91,1.73,1.02,-0.23,-0.18
0,1170,2438,Lam Hunt and Chapman,20905.11,0.18,1.42,2.34,1.11,1.24,0.92,-1.23
0,1171,409,Atkinson and Sons,6050.99,2.26,1.8,0.64,1.09,-0.46,-1.16,0.45
0,1172,1951,Koch Ltd,78583.91,2.33,0.77,2.12,1.91,-1.56,1.35,-0.21
0,1173,855,Gutierrez Mathis and Mullen,78574.97,1.58,0.2,0.54,1.9,-1.38,0.34,1.36
0,1174,1459,Mckee PLC,38631.86,1.76,0.96,1.17,0.25,-0.8,0.21,-0.92
0,1175,2387,Winters LLC,56455.82,0.54,1.42,1.69,2.36,0.88,0.27,0.67
0,1176,598,Hampton Austin and Murphy,32676.37,2.29,0.37,2.27,1.4,-1.92,1.9,-0.87
0,1177,2361,Knight Group,27607.1,0.54,1.16,0.48,0.36,0.62,-0.68,-0.12
0,1178,1875,Thomas-Pearson,31374.57,1.5,1.2,1.4,0.76,-0.3,0.2,-0.64
0,1179,1063,Gonzalez White and Wiley,10226.09,0.48,0.11,1.25,1.41,-0.37,1.14,0.16
0,1180,502,Smith Webster and Duke,48969.71,2.11,1.31,1.75,0.47,-0.8,0.44,-1.28
0,1181,543,Rodriguez Thompson and Taylor,54946.16,0.64,0.69,0.05,1.14,0.05,-0.64,1.09
0,1182,1141,Moore Johns and Noble,75941.48,1.25,2.08,1.2,2.36,0.83,-0.88,1.16
0,1183,2192,Brooks-Gonzalez,71978.07,0.66,1.48,0.98,0.24,0.82,-0.5,-0.74
0,1184,2688,Hernandez Paul and Calhoun,16770.43,2.13,1.66,0.09,1.69,-0.47,-1.57,1.6
0,1185,2655,Valencia Baker and Lopez,67365.32,0.37,2.16,0.49,1.25,1.79,-1.67,0.76
0,1186,53,Roach Group,34774.64,0.37,2.26,0.53,1.64,1.89,-1.73,1.11
0,1187,1718,Schultz Simmons and Rodriguez,38540.5,0.62,0.97,2.48,2.02,0.35,1.51,-0.46
0,1188,1823,Burton Group,58718.5,2.25,2.17,1.55,1.36,-0.08,-0.62,-0.19
0,1189,1666,Edwards Clark and Mclaughlin,40228.59,1.73,1.83,0.38,2.14,0.1,-1.45,1.76
0,1190,2289,Thomas-Page,25978.1,1.4,1.66,1.76,0.43,0.26,0.1,-1.33
0,1191,900,Robertson Ltd,67050.03,0.61,0.82,0.13,0.57,0.21,-0.69,0.44
0,1192,189,Juarez-Richards,31644.13,1.77,0.61,1.22,2.36,-1.16,0.61,1.14
0,1193,609,Khan Tyler and Mcclain,52652.62,0.54,0.36,1.22,0.23,-0.18,0.86,-0.99
0,1194,2415,Bell-Cooper,74626.43,0.6,0.84,2.22,0.16,0.24,1.38,-2.06
0,1195,2017,Ramos Collins and Whitehead,52518.69,2.41,1.41,0.02,1.88,-1,-1.39,1.86
0,1196,1269,Chavez Inc,75297.52,1.29,2.17,0.74,0.17,0.88,-1.43,-0.57
0,1197,2507,Harris Smith and Suarez,48313.24,1.33,1.62,1.89,1.01,0.29,0.27,-0.88
0,1198,996,Marks-Hull,56136.84,0.79,0.41,1.12,1.45,-0.38,0.71,0.33
0,1199,758,Sanchez-Collins,69396.01,1.25,2.4,2.04,0.32,1.15,-0.36,-1.72
0,1200,1340,Turner Ltd,35506.83,1.37,0.93,1.7,0.67,-0.44,0.77,-1.03
0,1201,757,Armstrong Ltd,70994.04,1.95,2.24,0.26,2.27,0.29,-1.98,2.01
0,1202,709,Drake Myers and Roach,24322.26,0.07,0.84,0.33,0.58,0.77,-0.51,0.25
0,1203,2099,Montoya LLC,31090.15,0.9,1.44,0.37,1.09,0.54,-1.07,0.72
0,1204,2304,Carter Ltd,64077.04,0.39,1.15,0.25,0.19,0.76,-0.9,-0.06
0,1205,2086,Schmidt-Anderson,74668.93,2.16,0.07,1.13,0.54,-2.09,1.06,-0.59
0,1206,2230,Thompson Frost and Gallegos,18943.58,1.4,0.47,1.23,0.47,-0.93,0.76,-0.76
0,1207,1531,Miller Ltd,30732.11,2.46,0.48,2.35,0.36,-1.98,1.87,-1.99
0,1208,2760,Mcbride Shaw and Bullock,6939.28,2.27,0.89,0.28,1.26,-1.38,-0.61,0.98
0,1209,2845,Mcdonald Dawson and Greer,40420.93,1.07,2.42,2.41,2.42,1.35,-0.01,0.01
0,1210,2256,Anderson PLC,67289.62,0.51,0.13,0.85,1.28,-0.38,0.72,0.43
0,1211,2174,Cabrera Christensen and Anthony,16238.78,2.2,0.9,0.33,0.73,-1.3,-0.57,0.4
0,1212,1312,Davidson Cooper and Warren,4159.27,0.05,2.04,0.1,2.1,1.99,-1.94,2
0,1213,1492,White-Watson,40193.67,2.06,0.97,2.3,0.03,-1.09,1.33,-2.27
0,1214,2326,Padilla LLC,69911.84,0,1.06,2.2,0.52,1.06,1.14,-1.68
0,1215,146,Jordan LLC,25769.42,0.73,2.31,0.97,1.79,1.58,-1.34,0.82
0,1216,18,Nguyen-Ross,1140.12,1.22,0.28,1.32,0.23,-0.94,1.04,-1.09
0,1217,1657,Humphrey and Sons,73541.05,2.23,2.03,1.03,1.9,-0.2,-1,0.87
0,1218,1749,Jones-Roy,74601.95,1.43,2.48,1.86,2.09,1.05,-0.62,0.23
0,1219,2761,Castillo Inc,12208.81,1.35,2.44,2.27,1.45,1.09,-0.17,-0.82
0,1220,2870,Brooks-Clements,57416.33,1.56,0.04,2.05,0.49,-1.52,2.01,-1.56
0,1221,1659,Butler Inc,26131.48,1.53,0.97,1.53,1.17,-0.56,0.56,-0.36
0,1222,766,Vasquez Sanders and Cunningham,38534.55,0.48,0.63,1.02,0.06,0.15,0.39,-0.96
0,1223,1845,Holt Christian and Mora,51995.45,0.06,1.25,1.86,1.41,1.19,0.61,-0.45
0,1224,1143,Wallace-Holmes,48281.21,0.41,0.68,1.22,1.33,0.27,0.54,0.11
0,1225,883,Brown Lee and Williams,70202.57,2.34,2.45,1.58,0.1,0.11,-0.87,-1.48
1,1226,1076,Smith-Wong,5643.4,0.82,1.98,0.12,0.63,1.16,-1.86,0.51
0,1227,2659,Bowman Frederick and Wiley,57469.1,2.02,1.93,1.32,1.79,-0.09,-0.61,0.47
0,1228,1093,Phillips LLC,13713.31,1.21,1.53,1.23,1.12,0.32,-0.3,-0.11
0,1229,2001,Middleton Jones and Montoya,10357.77,2.39,1.69,1.62,0.37,-0.7,-0.07,-1.25
0,1230,2590,Rivera Hoffman and Mills,33229.05,1.44,0.93,1.15,1.25,-0.51,0.22,0.1
0,1231,384,Keith-Cooley,45244.23,0.5,1.91,0.02,1.85,1.41,-1.89,1.83
1,1232,2684,Russo Ltd,51387.9,1.39,0.01,1.81,1.19,-1.38,1.8,-0.62
0,1233,1402,Cooley-Taylor,10088.36,0.41,2.48,0.54,0.11,2.07,-1.94,-0.43
0,1234,1215,Mejia-Spears,25704.23,0.07,1.34,0.84,0.44,1.27,-0.5,-0.4
0,1235,2866,Rose-Jones,42765.08,2.15,0.29,1.21,0.56,-1.86,0.92,-0.65
0,1236,2693,Jones PLC,27919.33,1.28,1.81,1.58,0.22,0.53,-0.23,-1.36
0,1237,918,Campbell-Robinson,37659.8,1.05,0.43,2.01,2,-0.62,1.58,-0.01
0,1238,1204,Grant-Rosales,76055.04,1.75,0.36,1.87,0.25,-1.39,1.51,-1.62
1,1239,895,Skinner Brooks and Evans,23789.38,1.01,0.71,0.14,2.12,-0.3,-0.57,1.98
